date,tweet_count,tweet_gt,POS,NEU,NEG,POS_I,NEU_I,NEG_I,volume,price,uptick
2022-06-07 13:00:00,14399,77,0.231896729744289,0.6418277576282051,0.1262755240730303,0.2586750640576923,0.6067910417139423,0.1345338989754807,0,29616.33984375,1
2022-06-07 14:00:00,14433,78,0.2332063695953216,0.641639764102924,0.1251538713751462,0.2407881575925233,0.6341086105350467,0.1251032370892523,317014016,29893.986328125,0
2022-06-07 15:00:00,14397,75,0.2559221587333729,0.6294290858147269,0.1146487691083135,0.2900379893429787,0.5879042077702127,0.1220578128148936,0,29884.748046875,0
2022-06-07 16:00:00,14389,81,0.2521032267097189,0.6347301836327869,0.1131665997267681,0.2844630159676856,0.588566659849345,0.12697032962131,0,29916.67578125,0
2022-06-07 17:00:00,13635,82,0.2329147654195729,0.6569653165098458,0.1101199269748517,0.2702557296587677,0.5861451015023696,0.1435991770786729,0,29924.287109375,1
2022-06-07 18:00:00,12249,76,0.2203439118433014,0.6613120502605263,0.1183440429839712,0.2375148911290322,0.6331339805668202,0.1293511349730875,394930176,30175.751953125,1
2022-06-07 19:00:00,13712,84,0.2749768809658851,0.6211194693903869,0.1039036472780773,0.2730135441882813,0.596121502140625,0.1308649534996094,2420363264,31030.24609375,1
2022-06-07 20:00:00,12391,97,0.2682200539746216,0.6192157072403958,0.1125642416715134,0.2361678845270742,0.6384665923580786,0.1253655305231441,2429935616,31360.791015625,0
2022-06-07 21:00:00,10635,92,0.2477180180275058,0.6171982139988345,0.1350837631894522,0.2311289398392156,0.6314935243117648,0.1373775410505882,624594944,31424.46484375,1
2022-06-07 22:00:00,8688,80,0.2340022120953863,0.6354693307433679,0.130528457022203,0.1787787512315789,0.6752645515728746,0.1459566990902834,2195255296,31202.966796875,0
2022-06-07 23:00:00,8011,82,0.2450937833393142,0.6178941912485715,0.1370120320479428,0.2427308623026119,0.6165170322929104,0.1407521136856343,2142875648,31164.900390625,0
2022-06-08 00:00:00,8244,77,0.2483348728570934,0.6018749813435986,0.1497901495012918,0.2375229941208791,0.6218472778058608,0.1406297287793773,0,31121.498046875,0
2022-06-08 01:00:00,7778,23,0.2319548028262731,0.6361341328663195,0.1319110746267361,0.2208593331650909,0.6338720302654546,0.145268651008,0,31100.708984375,0
2022-06-08 02:00:00,7807,21,0.2098070336867511,0.6445561673995391,0.1456368085840783,0.23206560143625,0.6283454427895834,0.1395889682255416,0,31019.7890625,1
2022-06-08 03:00:00,10277,19,0.2715796055972845,0.6250232128264462,0.1033971828891381,0.2755065247395833,0.5904564137,0.134037064515,1376370688,30023.67578125,0
2022-06-08 04:00:00,8963,21,0.252840166245518,0.6325136171874273,0.1146462176172293,0.3059340725813131,0.563314558540404,0.1307513651151515,1212411904,30263.16015625,0
2022-06-08 05:00:00,8330,23,0.2456860351452546,0.6413677011041666,0.1129462691155092,0.2612401106631336,0.6158048759147465,0.1229550142387096,350474240,30506.109375,0
2022-06-08 06:00:00,9018,20,0.2491881750161628,0.6296544280354651,0.1211574056195348,0.2336159169538135,0.6151975379385592,0.1511865571690678,349638656,30481.517578125,1
2022-06-08 07:00:00,9858,21,0.2373470068687353,0.652664513426815,0.1099884817328454,0.2581573581914893,0.624485685822695,0.1173569680946808,370102272,30546.431640625,0
2022-06-08 08:00:00,10240,18,0.2257864289900591,0.6518871700266272,0.1223264045880828,0.1976247438105263,0.636230269163158,0.1661449893291052,0,30485.421875,0
2022-06-08 09:00:00,10562,19,0.2490159188026005,0.6358426393594562,0.1151414432721513,0.2306964330775401,0.6433022781016042,0.1260012917588235,0,30483.021484375,1
2022-06-08 10:00:00,10117,20,0.2468900652274699,0.6290956411096386,0.1240142968898795,0.2341952123555555,0.6230136429468599,0.1427911503362318,141938688,30393.28515625,0
2022-06-08 11:00:00,11273,21,0.2433662449969555,0.6288930662213115,0.1277406896146955,0.2330908182178261,0.6160107695217392,0.1508984172993043,0,30443.53125,1
2022-06-08 12:00:00,12230,21,0.2422823137292419,0.6207131082539109,0.1370045794827437,0.2327278502946502,0.6028817506131687,0.1643904047623456,112578560,30198.388671875,1
2022-06-08 13:00:00,14062,22,0.2412321737269822,0.6216069814071006,0.1371608454733964,0.2158452208891667,0.6155233723666667,0.168631403058125,1568649216,30774.7265625,0
2022-06-08 14:00:00,13713,20,0.3143545820156286,0.5737118094948296,0.1119336048796239,0.274544106818644,0.5929589247838982,0.1324969666088983,0,30413.61328125,0
2022-06-08 15:00:00,12188,20,0.2535999158257647,0.6106027331745884,0.1357973532623058,0.2496475928551587,0.5861453470277779,0.1642070683571428,0,30454.828125,0
2022-06-08 16:00:00,15418,21,0.2109072728031432,0.6780575687002329,0.111035162298149,0.2252577800833333,0.6400357343380952,0.1347064873857142,0,30319.5,1
2022-06-08 17:00:00,13486,20,0.1902322605490697,0.6747138055232559,0.1350539348587092,0.1960327951105485,0.6181001337341772,0.1858670775818565,194600960,30390.5,1
2022-06-08 18:00:00,12840,19,0.1938841748160188,0.6739996588663133,0.1321161644297408,0.2109713802022624,0.6041584284434389,0.1848701907966063,362811392,30213.912109375,0
2022-06-08 19:00:00,10994,22,0.2431838869257276,0.6347945473720605,0.1220215684864842,0.2359760057003876,0.6251070188410852,0.1389169781964728,0,30208.798828125,0
2022-06-08 20:00:00,9960,22,0.2388064458003525,0.6362384321639248,0.1249551208480728,0.2244021079579365,0.6266597305595238,0.1489381554212301,0,30217.51953125,0
2022-06-08 21:00:00,8253,23,0.2360918429783878,0.64249338338493,0.1214147781029322,0.2483620193417968,0.6231810589179687,0.1284569267174609,0,30341.505859375,0
2022-06-08 22:00:00,7197,25,0.2252491700515513,0.6366458772708831,0.1381049562646181,0.2267336876070039,0.6033634594280156,0.1699028563171206,0,30308.171875,0
2022-06-08 23:00:00,7265,22,0.2367714452310507,0.6303098360576151,0.1329187265643447,0.2215358619812749,0.6019788671195219,0.176485276026494,0,30217.642578125,0
2022-06-09 00:00:00,7081,20,0.2248583315332942,0.6307450946541618,0.1443965804854396,0.2063617439571984,0.6185425084319066,0.1750957561562257,0,30221.751953125,0
2022-06-09 01:00:00,6590,19,0.226081958470245,0.6480172902806302,0.1259007579091131,0.2294069256190476,0.6020009695627706,0.168592104969264,0,30159.919921875,0
2022-06-09 02:00:00,6653,20,0.241090077890973,0.630679206176436,0.1282307228638335,0.2211710232589743,0.5875197197333333,0.1913092550192307,0,30199.908203125,0
2022-06-09 03:00:00,8585,18,0.2849375681884259,0.6219568504854167,0.0931055822022106,0.2516554323336363,0.6170910411909091,0.1312535225025,0,30279.828125,0
2022-06-09 04:00:00,7739,18,0.2535853834678241,0.658301834954861,0.0881127809835069,0.2533839396839378,0.6217854719896373,0.1248305861139896,0,30246.291015625,0
2022-06-09 05:00:00,8455,19,0.2555117632725694,0.6446590632783565,0.0998291728340162,0.2415187079114583,0.6172263001718751,0.1412549857785937,0,30317.685546875,0
2022-06-09 06:00:00,8288,21,0.2307656696571599,0.6620003912076372,0.1072339351304653,0.2091688217068493,0.6554698801415525,0.1353612982347032,0,30329.41796875,0
2022-06-09 07:00:00,10696,20,0.2668323420977354,0.6399251135441001,0.0932425413059237,0.2546345660913043,0.6182828172652174,0.1270826101545652,0,30446.978515625,1
2022-06-09 08:00:00,9577,18,0.2389776931645808,0.6715205286304604,0.089501775468536,0.2176506429875,0.65836015941,0.12398919383175,41248768,30513.26171875,1
2022-06-09 09:00:00,10136,19,0.2380481261488836,0.6611892232638072,0.1007626527293772,0.2155985455070652,0.6339528017826087,0.1504486517730434,129505280,30515.2421875,0
2022-06-09 10:00:00,10569,21,0.2733350531666274,0.6279190116875001,0.0987459422367688,0.2745622536347107,0.600243207107438,0.1251945456514049,0,30468.376953125,1
2022-06-09 11:00:00,11950,20,0.2847357260281656,0.6245945679088758,0.0906697082542248,0.2643682915115702,0.6119755551694215,0.1236561547921487,170899456,30308.55859375,1
2022-06-09 12:00:00,12568,20,0.2567745403937939,0.6502312410228337,0.0929942171048009,0.2406339411027523,0.6345416194449542,0.1248244413330275,739119104,30113.314453125,0
2022-06-09 13:00:00,13313,20,0.2495596044734646,0.6508013050498261,0.099639085631263,0.2595292455890909,0.6230999133863636,0.1173708399895454,0,30157.4453125,0
2022-06-09 14:00:00,14530,22,0.241200671462529,0.6579014798892112,0.1008978484480974,0.267025077598969,0.6331959473676977,0.0997789754483161,0,30125.458984375,1
2022-06-09 15:00:00,13290,20,0.2711037616715765,0.6230949224395858,0.1058013177682508,0.2968516164359712,0.5752393158453237,0.1279090813508992,127135744,30307.705078125,0
2022-06-09 16:00:00,12438,22,0.2638565081019976,0.623615395638543,0.1125281014135487,0.28153053307173,0.5949121398270042,0.1235573364817721,0,30320.072265625,1
2022-06-09 17:00:00,11880,20,0.2306067672982311,0.6523977502252359,0.1169954800781367,0.2662482076222222,0.6024031252962962,0.131348675982428,211707904,30277.5703125,0
2022-06-09 18:00:00,10511,20,0.2261552485651408,0.6487807154618545,0.1250640362107394,0.2506476773150943,0.6235630959773585,0.1257892320540377,0,30165.431640625,0
2022-06-09 19:00:00,10116,20,0.2455311896137724,0.6288178407964072,0.125650965812491,0.2568121958929961,0.6138055814280156,0.1293822265844358,0,30090.541015625,1
2022-06-09 20:00:00,9251,21,0.2212681159066429,0.6281637941026097,0.1505680897091103,0.2136627510714829,0.6008923242357415,0.185444936555057,396249088,30160.18359375,0
2022-06-09 21:00:00,8270,22,0.2662089232368482,0.6094557059264195,0.124335370237949,0.287796710873741,0.5797215368453237,0.1324817542557554,0,30157.900390625,0
2022-06-09 22:00:00,6719,24,0.2365244418447552,0.644240991965035,0.1192345712475641,0.26074529731993,0.6291137142027972,0.1101409940897202,0,30031.546875,1
2022-06-09 23:00:00,6340,24,0.2661641623405373,0.6059553548060748,0.1278804868376986,0.2429162608132258,0.5939804417870967,0.1631033096440967,111745024,30112.46875,1
2022-06-10 00:00:00,6346,18,0.2506062261117786,0.6127583003957597,0.1366354722943934,0.2097682867462633,0.6458733582562278,0.1443583596517437,1338372096,29823.052734375,0
2022-06-10 01:00:00,5927,18,0.2899701144535589,0.5984830080035006,0.1115468689388331,0.2850956512679389,0.586010072240458,0.1288942592427481,432537600,29914.09375,0
2022-06-10 02:00:00,5688,18,0.2394401480331332,0.6545753432176471,0.1059845056709363,0.2130722329375546,0.658422956678166,0.1285048128253275,90900480,29991.296875,1
2022-06-10 03:00:00,7301,18,0.2955086513072009,0.6181724325400697,0.0863189071807084,0.2836741977903361,0.6013263117857143,0.1149994904178571,954097664,30117.80859375,0
2022-06-10 04:00:00,6657,20,0.2492621858226436,0.647278987775862,0.103458817990839,0.2752719984868421,0.6112871329962406,0.1134408647281954,122939392,30086.626953125,0
2022-06-10 05:00:00,6840,18,0.2521016982873357,0.6370827910943847,0.1108155026267622,0.2590090056700855,0.6092712850897436,0.1317196977273504,0,30109.650390625,1
2022-06-10 06:00:00,7165,19,0.2235646041204633,0.6567840569305019,0.119651333833359,0.2684763012677824,0.608622116041841,0.1229015790288702,271077376,30092.830078125,0
2022-06-10 07:00:00,8239,18,0.2198401750308716,0.671883484884988,0.108276334698184,0.2154238654151785,0.6482436263705357,0.1363325135544642,153001984,30078.96875,0
2022-06-10 08:00:00,8455,19,0.2424515790576829,0.6530661036170732,0.1044823117743536,0.2617831522225806,0.601879535437788,0.1363373209745622,79654912,30022.59375,1
2022-06-10 09:00:00,8685,18,0.2791330967412639,0.6270524198277571,0.0938144707115117,0.2793436508560209,0.588099868539267,0.1325564794382199,374161408,29900.310546875,0
2022-06-10 10:00:00,8934,20,0.291355484141736,0.6183534886884661,0.0902910216515576,0.2645973759485577,0.6157452522740384,0.1196573730204327,223375360,29977.55078125,0
2022-06-10 11:00:00,9307,19,0.2677657064364929,0.6233241356924172,0.108910159482417,0.2636776187478448,0.5958554771767242,0.1404669056939655,0,30025.99609375,1
2022-06-10 12:00:00,10947,19,0.253753643157497,0.6236006918485243,0.1226456656613931,0.2089512450329268,0.6379466947304878,0.1531020611390244,1257375744,29678.783203125,0
