,POS,NEU,NEG
2022-06-04 08:00:00,0.22075234093371823,0.6734585315715935,0.10578912387784065
2022-06-04 09:00:00,0.2293773240355198,0.6637304118038367,0.10689226364558169
2022-06-04 10:00:00,0.23935887293907615,0.660644559423221,0.09999657005112358
2022-06-04 11:00:00,0.2268594030620648,0.6754362760336134,0.09770432205666266
2022-06-04 12:00:00,0.23558338401425233,0.6602864236425233,0.1041301912546729
2022-06-04 13:00:00,0.2317872363610465,0.6467539411340698,0.12145882232566278
2022-06-04 14:00:00,0.24291920947157536,0.6347458531015981,0.12233493939970319
2022-06-04 15:00:00,0.22373134616358448,0.6597813637922374,0.1164872914046347
2022-06-04 16:00:00,0.24851206960022912,0.6324378666895761,0.11905006924932417
2022-06-04 17:00:00,0.22610390592274826,0.6402422032709008,0.1336538939320208
2022-06-04 18:00:00,0.21706735715929412,0.6471956510298823,0.1357369988267294
2022-06-04 19:00:00,0.22266941173865032,0.6420114022478528,0.1353191905315828
2022-06-04 20:00:00,0.21774103278662724,0.6333237485491124,0.14893522286532546
2022-06-04 21:00:00,0.23494426384267292,0.6305018115252052,0.13455392986740913
2022-06-04 22:00:00,0.289110929175638,0.5735383800313225,0.1373506933034803
2022-06-04 23:00:00,0.21905108645729046,0.6289084555338692,0.15204046239203214
2022-06-05 00:00:00,0.2305618569905421,0.6304597913748559,0.13897835649222606
2022-06-05 01:00:00,0.2040828185487889,0.6739658732745097,0.12195131695928489
2022-06-05 02:00:00,0.22230650867637614,0.6633948664581422,0.11429862728383028
2022-06-05 03:00:00,0.275978205104328,0.6204834709470388,0.1035383187190205
2022-06-05 04:00:00,0.27723541614490066,0.6245310415344372,0.09823353845780132
2022-06-05 05:00:00,0.24069432507190477,0.6571892846005952,0.10211638788708333
2022-06-05 06:00:00,0.25846034766190473,0.646083887330119,0.09545577280230952
2022-06-05 07:00:00,0.23682701476957027,0.6732135119686412,0.08995947074111499
2022-06-05 08:00:00,0.2489331362696655,0.6465411242652827,0.1045257387104729
2022-06-05 09:00:00,0.23236184597520562,0.6625148880582843,0.10512326916227967
2022-06-05 10:00:00,0.26765718249515363,0.624248202786052,0.10809461849022459
2022-06-05 11:00:00,0.2983348653747031,0.5963276142292162,0.10533752489904989
2022-06-05 12:00:00,0.27029467041583927,0.6128785570768321,0.11682677766702128
2022-06-05 13:00:00,0.31481154146328666,0.5967300013431236,0.0884584818786014
2022-06-05 14:00:00,0.26962754688163265,0.6124881873409364,0.11788428051870348
2022-06-05 15:00:00,0.28137487396839567,0.6342606903987937,0.08436445038645357
2022-06-05 16:00:00,0.22362701422139425,0.6642533290075721,0.11211966468984375
2022-06-05 17:00:00,0.2300649377440658,0.6638747532608696,0.10606031049823736
2022-06-05 18:00:00,0.22322732144864546,0.6656256248804475,0.11114706401731449
2022-06-05 19:00:00,0.20921047215857988,0.661012486476923,0.12977704148040237
2022-06-05 20:00:00,0.2103586284605012,0.6542920529451074,0.13534932222454654
2022-06-05 21:00:00,0.1997728755685207,0.6514060527621301,0.148821076722071
2022-06-05 22:00:00,0.24716038343957347,0.6089569511978673,0.1438826718152962
2022-06-05 23:00:00,0.24691886712711472,0.6419115413099652,0.11116960103221321
2022-06-06 00:00:00,0.25905015847556345,0.632021132982325,0.10892872163902728
2022-06-06 01:00:00,0.2332867832534442,0.660018083341449,0.1066951425780285
2022-06-06 02:00:00,0.21056594841957546,0.6814199492818396,0.10801411468878538
2022-06-06 03:00:00,0.3035161811479021,0.5994484076060607,0.09703541706134033
2022-06-06 04:00:00,0.2763303906563464,0.6281740057615658,0.09549561061523132
2022-06-06 05:00:00,0.24451407184224663,0.6513579826223443,0.10412794708052503
2022-06-06 06:00:00,0.26000266320213017,0.6495723336642603,0.09042499671635504
2022-06-06 07:00:00,0.2286926117090909,0.6639436163170012,0.10736377496086186
2022-06-06 08:00:00,0.2185964020063232,0.6649063889139344,0.11649721280111242
2022-06-06 09:00:00,0.2409988343397605,0.6566925927389221,0.10230856482832335
2022-06-06 10:00:00,0.22073250397664318,0.6796225063873239,0.09964498475516433
2022-06-06 11:00:00,0.2353361270914153,0.6643949824907193,0.10026888573306264
2022-06-06 12:00:00,0.2396956677676334,0.6539825194095128,0.10632181275613688
2022-06-06 13:00:00,0.21029405220421546,0.6809013553091335,0.10880458718173303
2022-06-06 14:00:00,0.23241410941065574,0.6589876231264638,0.1085982693322014
2022-06-06 15:00:00,0.23811305577527142,0.6508263352319662,0.1110606138628468
2022-06-06 16:00:00,0.2375013245361111,0.644344386312198,0.11815429935038647
2022-06-06 17:00:00,0.22708519833001187,0.664058179580783,0.10885662479424674
2022-06-06 18:00:00,0.22641270180118905,0.6534604882717004,0.12012680919499405
2022-06-06 19:00:00,0.22162434544875445,0.6558352448683274,0.12254040806215896
2022-06-06 20:00:00,0.19833591641702897,0.6645675323957729,0.13709655208876811
2022-06-06 21:00:00,0.20523204604861112,0.6566487981024305,0.1381191507496412
2022-06-06 22:00:00,0.21025001843313884,0.6640308455910151,0.1257191386965811
2022-06-06 23:00:00,0.20898235451575264,0.649697733907818,0.1413199164185531
2022-06-07 00:00:00,0.21753570424112148,0.6552689986600466,0.12719530597818926
2022-06-07 01:00:00,0.17056399894400465,0.6864925752471478,0.14294342983934807
2022-06-07 02:00:00,0.16986754142390806,0.7115407676183908,0.11859170047218391
2022-06-07 03:00:00,0.25101014512757436,0.6754543159998856,0.07353554466953088
2022-06-07 04:00:00,0.2205437917372254,0.6769322391011561,0.10252397765498265
2022-06-07 05:00:00,0.20796002963414636,0.6901811539772357,0.10185881466415796
2022-06-07 06:00:00,0.22357565062231122,0.665866448069794,0.11055790819732265
2022-06-07 07:00:00,0.22067565579581394,0.6716379634215116,0.10768638742437209
2022-06-07 08:00:00,0.20358419595017463,0.6798320006740396,0.11658381387694994
2022-06-07 09:00:00,0.20144623665409836,0.692039493686651,0.10651427498366511
2022-06-07 10:00:00,0.20836901032293365,0.6858966309254948,0.10573436660698486
2022-06-07 11:00:00,0.2256612859238426,0.6334416685150464,0.14089705202395833
2022-06-07 12:00:00,0.23467114392609725,0.6324640125545671,0.1328648516629893
2022-06-07 13:00:00,0.23189672974428904,0.6418277576282051,0.1262755240730303
2022-06-07 14:00:00,0.23320636959532162,0.641639764102924,0.1251538713751462
2022-06-07 15:00:00,0.25592215873337293,0.6294290858147269,0.11464876910831354
2022-06-07 16:00:00,0.25210322670971896,0.6347301836327869,0.11316659972676815
2022-06-07 17:00:00,0.23291476541957296,0.6569653165098458,0.11011992697485172
2022-06-07 18:00:00,0.22034391184330146,0.6613120502605263,0.11834404298397129
2022-06-07 19:00:00,0.27497688096588513,0.6211194693903869,0.10390364727807738
2022-06-07 20:00:00,0.2682200539746216,0.6192157072403958,0.1125642416715134
2022-06-07 21:00:00,0.24771801802750582,0.6171982139988345,0.13508376318945223
2022-06-07 22:00:00,0.23400221209538638,0.6354693307433679,0.130528457022203
2022-06-07 23:00:00,0.24509378333931428,0.6178941912485715,0.13701203204794285
2022-06-08 00:00:00,0.24833487285709344,0.6018749813435986,0.1497901495012918
2022-06-08 01:00:00,0.23195480282627315,0.6361341328663195,0.13191107462673612
2022-06-08 02:00:00,0.20980703368675116,0.6445561673995391,0.14563680858407835
2022-06-08 03:00:00,0.2715796055972845,0.6250232128264462,0.10339718288913813
2022-06-08 04:00:00,0.252840166245518,0.6325136171874273,0.11464621761722933
2022-06-08 05:00:00,0.2456860351452546,0.6413677011041666,0.11294626911550926
2022-06-08 06:00:00,0.2491881750161628,0.6296544280354651,0.12115740561953488
2022-06-08 07:00:00,0.23734700686873536,0.652664513426815,0.10998848173284544
2022-06-08 08:00:00,0.22578642899005918,0.6518871700266272,0.12232640458808283
2022-06-08 09:00:00,0.2490159188026005,0.6358426393594562,0.1151414432721513
2022-06-08 10:00:00,0.2468900652274699,0.6290956411096386,0.12401429688987951
2022-06-08 11:00:00,0.2433662449969555,0.6288930662213115,0.12774068961469556
2022-06-08 12:00:00,0.2422823137292419,0.6207131082539109,0.1370045794827437
2022-06-08 13:00:00,0.24123217372698225,0.6216069814071006,0.13716084547339646
2022-06-08 14:00:00,0.31435458201562866,0.5737118094948296,0.11193360487962398
2022-06-08 15:00:00,0.2535999158257647,0.6106027331745884,0.13579735326230588
2022-06-08 16:00:00,0.2109072728031432,0.6780575687002329,0.111035162298149
2022-06-08 17:00:00,0.19023226054906978,0.6747138055232559,0.13505393485870928
2022-06-08 18:00:00,0.19388417481601886,0.6739996588663133,0.13211616442974086
2022-06-08 19:00:00,0.2431838869257276,0.6347945473720605,0.12202156848648428
2022-06-08 20:00:00,0.2388064458003525,0.6362384321639248,0.12495512084807285
2022-06-08 21:00:00,0.23609184297838784,0.64249338338493,0.12141477810293223
2022-06-08 22:00:00,0.22524917005155132,0.6366458772708831,0.13810495626461813
2022-06-08 23:00:00,0.23677144523105076,0.6303098360576151,0.13291872656434475
2022-06-09 00:00:00,0.22485833153329424,0.6307450946541618,0.14439658048543963
2022-06-09 01:00:00,0.22608195847024504,0.6480172902806302,0.12590075790911318
2022-06-09 02:00:00,0.24109007789097303,0.630679206176436,0.12823072286383352
2022-06-09 03:00:00,0.2849375681884259,0.6219568504854167,0.09310558220221064
2022-06-09 04:00:00,0.2535853834678241,0.658301834954861,0.08811278098350694
2022-06-09 05:00:00,0.2555117632725694,0.6446590632783565,0.09982917283401621
2022-06-09 06:00:00,0.2307656696571599,0.6620003912076372,0.10723393513046539
2022-06-09 07:00:00,0.26683234209773543,0.6399251135441001,0.09324254130592373
2022-06-09 08:00:00,0.23897769316458087,0.6715205286304604,0.08950177546853601
2022-06-09 09:00:00,0.23804812614888368,0.6611892232638072,0.1007626527293772
2022-06-09 10:00:00,0.2733350531666274,0.6279190116875001,0.09874594223676887
2022-06-09 11:00:00,0.28473572602816566,0.6245945679088758,0.09066970825422485
2022-06-09 12:00:00,0.25677454039379394,0.6502312410228337,0.09299421710480094
2022-06-09 13:00:00,0.24955960447346465,0.6508013050498261,0.09963908563126304
2022-06-09 14:00:00,0.241200671462529,0.6579014798892112,0.10089784844809745
2022-06-09 15:00:00,0.2711037616715765,0.6230949224395858,0.10580131776825086
2022-06-09 16:00:00,0.2638565081019976,0.623615395638543,0.11252810141354877
2022-06-09 17:00:00,0.23060676729823112,0.6523977502252359,0.11699548007813679
2022-06-09 18:00:00,0.22615524856514083,0.6487807154618545,0.12506403621073944
2022-06-09 19:00:00,0.24553118961377246,0.6288178407964072,0.12565096581249102
2022-06-09 20:00:00,0.22126811590664294,0.6281637941026097,0.15056808970911031
2022-06-09 21:00:00,0.2662089232368482,0.6094557059264195,0.12433537023794901
2022-06-09 22:00:00,0.23652444184475524,0.644240991965035,0.1192345712475641
2022-06-09 23:00:00,0.26616416234053736,0.6059553548060748,0.1278804868376986
2022-06-10 00:00:00,0.2506062261117786,0.6127583003957597,0.1366354722943934
2022-06-10 01:00:00,0.2899701144535589,0.5984830080035006,0.11154686893883313
2022-06-10 02:00:00,0.23944014803313324,0.6545753432176471,0.10598450567093638
2022-06-10 03:00:00,0.29550865130720094,0.6181724325400697,0.08631890718070848
2022-06-10 04:00:00,0.24926218582264367,0.647278987775862,0.10345881799083909
2022-06-10 05:00:00,0.25210169828733575,0.6370827910943847,0.11081550262676225
2022-06-10 06:00:00,0.22356460412046333,0.6567840569305019,0.11965133383335907
2022-06-10 07:00:00,0.21984017503087167,0.671883484884988,0.10827633469818403
2022-06-10 08:00:00,0.24245157905768291,0.6530661036170732,0.10448231177435367
2022-06-10 09:00:00,0.27913309674126396,0.6270524198277571,0.09381447071151176
2022-06-10 10:00:00,0.291355484141736,0.6183534886884661,0.09029102165155767
2022-06-10 11:00:00,0.2677657064364929,0.6233241356924172,0.10891015948241707
2022-06-10 12:00:00,0.25375364315749704,0.6236006918485243,0.12264566566139316
2022-06-10 13:00:00,0.25392335035715974,0.6065085317278106,0.13956811908757397
2022-06-10 14:00:00,0.2644757194434426,0.6056939471674473,0.12983033309444966
2022-06-10 15:00:00,0.2536564722170468,0.6356712828907563,0.11067223888390156
2022-06-10 16:00:00,0.2369819449868699,0.6488015979413834,0.11421645447415006
2022-06-10 17:00:00,0.23478967682450866,0.6502577895300579,0.11495252792763005
2022-06-10 18:00:00,0.2199023088459743,0.6634943547486581,0.11660333035849474
2022-06-10 19:00:00,0.23064703184032634,0.6735900411818182,0.09576292557095571
2022-06-10 20:00:00,0.21634403612365968,0.6680028725571097,0.11565308680318181
2022-06-10 21:00:00,0.2198886538522353,0.6419899711388235,0.13812137403670588
2022-06-10 22:00:00,0.2400117582886311,0.6547810047111369,0.10520723426551044
2022-06-10 23:00:00,0.22744101758246224,0.6634878229744483,0.10907115789123113
2022-06-11 00:00:00,0.22785742696631825,0.6593149590441347,0.11282761463768874
2022-06-11 01:00:00,0.2393683184798844,0.6617704678705203,0.09886120655971099
2022-06-11 02:00:00,0.22829050372589074,0.676563220604513,0.09514627360849168
2022-06-11 03:00:00,0.2751113449009335,0.6439124497362894,0.08097620195180863
2022-06-11 04:00:00,0.24731133325250873,0.6660270835554258,0.086661576943979
2022-06-11 05:00:00,0.25925937649016206,0.6604826475252316,0.08025797206828704
2022-06-11 06:00:00,0.26112862533116116,0.6454454899206161,0.09224105210058058
2022-06-11 07:00:00,0.22824358896893318,0.6759194676940211,0.09583693961254396
2022-06-11 08:00:00,0.23761586601811596,0.6516674098514492,0.1107167174085024
2022-06-11 09:00:00,0.24048053967132615,0.6526969011756272,0.10682254843172043
2022-06-11 10:00:00,0.20920829098421054,0.6740543593123206,0.11673734111758373
2022-06-11 11:00:00,0.2158697197918203,0.6552955791609446,0.1288346971439516
2022-06-11 12:00:00,0.2595287857444052,0.6164347238929329,0.12403649135795053
2022-06-11 13:00:00,0.2663462746860627,0.6034873268617886,0.13016639082221834
2022-06-11 14:00:00,0.2789876051719154,0.5995925041703878,0.12141989030769683
2022-06-11 15:00:00,0.2548938106742758,0.6022905337914253,0.14281565821828504
2022-06-11 16:00:00,0.22728184876536642,0.5760179562245863,0.1967001992386525
2022-06-11 17:00:00,0.20873447551699884,0.6082753311485345,0.18299019671699882
2022-06-11 18:00:00,0.2121947170697006,0.6166834016178444,0.17112188110323354
2022-06-11 19:00:00,0.22971028185980746,0.5950506999470517,0.17523901657509025
2022-06-11 20:00:00,0.20088015857040573,0.6338456874677805,0.165274160577685
2022-06-11 21:00:00,0.22076261393712932,0.6156643116117438,0.16357307997538553
2022-06-11 22:00:00,0.21570977736325805,0.6044701283692033,0.1798200943168371
2022-06-11 23:00:00,0.24509552803195755,0.6028807539009434,0.1520237177738915
2022-06-12 00:00:00,0.2228289058583235,0.6234474594321133,0.15372363884179457
2022-06-12 01:00:00,0.22762539635780887,0.6485591091200466,0.12381549533100233
2022-06-12 02:00:00,0.20964492354976852,0.6474766986354167,0.1428783798611111
2022-06-12 03:00:00,0.2531163701668625,0.6172567499330199,0.12962687625969446
2022-06-12 04:00:00,0.23098699541156067,0.6363256916034683,0.1326873133768786
2022-06-12 05:00:00,0.21333027897526502,0.6418083445594818,0.14486138255359246
2022-06-12 06:00:00,0.24109850733175917,0.633502128837072,0.12539936689846518
2022-06-12 07:00:00,0.20608854041107183,0.6528097942791519,0.14110166935924617
2022-06-12 08:00:00,0.20016089255830388,0.6511383705783275,0.14870074062190813
2022-06-12 09:00:00,0.19713993815165876,0.6746786235841232,0.1281814422843602
2022-06-12 10:00:00,0.20042902877686916,0.66792718830257,0.131643786442757
2022-06-12 11:00:00,0.2017576283293413,0.6665500411892216,0.13169233748862275
2022-06-12 12:00:00,0.2091297721869159,0.6613915691074767,0.12947866778504674
2022-06-12 13:00:00,0.20372505524574208,0.6378513109610705,0.15842364004501214
2022-06-12 14:00:00,0.20880876828057557,0.6430876633201439,0.14810357378896882
2022-06-12 15:00:00,0.23515025917439022,0.6300795104536585,0.13477023195731708
2022-06-12 16:00:00,0.2150963851098131,0.663766510332944,0.12113710780023365
2022-06-12 17:00:00,0.18408268772488037,0.6941123773301435,0.12180493982177033
2022-06-12 18:00:00,0.18275928012855377,0.6968194763733003,0.12042124773300371
2022-06-12 19:00:00,0.1913923641779141,0.6616182034625766,0.14698944016809817
2022-06-12 20:00:00,0.187438456677497,0.655043339032491,0.15751820874007222
2022-06-12 21:00:00,0.19866235573483945,0.662562841019025,0.13877480729369798
2022-06-12 22:00:00,0.19118219228896882,0.6574911649016786,0.15132664689208633
2022-06-12 23:00:00,0.19844630075030012,0.6402720675966387,0.16128164042617046
2022-06-13 00:00:00,0.17866039621054502,0.6348116242784361,0.18652797546347158
2022-06-13 01:00:00,0.18251190125239766,0.6280198839859649,0.18946821266181285
2022-06-13 02:00:00,0.16240866365465395,0.6390315909725537,0.19855974085119332
2022-06-13 03:00:00,0.1883592470478413,0.6101335584410734,0.20150719330935823
2022-06-13 04:00:00,0.20809021839151162,0.6310835939517442,0.1608261850981628
2022-06-13 05:00:00,0.19840701479796893,0.6505108172502987,0.15108216948524492
2022-06-13 06:00:00,0.1814473540391201,0.6563534302083235,0.16219921698461354
2022-06-13 07:00:00,0.1740578449094959,0.671115009968347,0.1548271430933177
2022-06-13 08:00:00,0.16794033784309131,0.6591809457454333,0.17287872000983606
2022-06-13 09:00:00,0.17121409852455935,0.6508389087873091,0.17794699277809636
2022-06-13 10:00:00,0.18685747157134502,0.6397288384339181,0.17341369106292395
2022-06-13 11:00:00,0.18193013274807227,0.6350458949228915,0.18302396999210843
2022-06-13 12:00:00,0.1889172042961039,0.6023738373931523,0.20870895605974024
2022-06-13 13:00:00,0.16997745194380165,0.6215699796422668,0.20845256670566709
2022-06-13 14:00:00,0.17671404455978648,0.6286026502461447,0.1946833051588375
2022-06-13 15:00:00,0.17856900345864124,0.608770301249106,0.21266069731156137
2022-06-13 16:00:00,0.19429241898970415,0.6274275646289941,0.17828001624674555
2022-06-13 17:00:00,0.1917869270827262,0.6226135941703879,0.18559947823393655
2022-06-13 18:00:00,0.17921801013048635,0.6308599301577699,0.18992205924519573
2022-06-13 19:00:00,0.19897824521453694,0.6186087564712779,0.18241299972332942
2022-06-13 20:00:00,0.15652050707001167,0.6581128501322053,0.18536664557178528
2022-06-13 21:00:00,0.17154932122807826,0.6354133613325662,0.19303732309252014
2022-06-13 22:00:00,0.16688023808321598,0.6213827418779343,0.2117370251036385
2022-06-13 23:00:00,0.17867412624510035,0.6364355444899646,0.18489032759244392
2022-06-14 00:00:00,0.16070965958100822,0.6189310755011723,0.22035926234076203
2022-06-14 01:00:00,0.14959423314640755,0.6151121376996467,0.23529363103663134
2022-06-14 02:00:00,0.16704606009339623,0.6116791808667452,0.2212747573760613
2022-06-14 03:00:00,0.22726509392283373,0.5996402358266979,0.17309466798571427
2022-06-14 04:00:00,0.19053444438030304,0.6236414112348485,0.18582414805291375
2022-06-14 05:00:00,0.20148393141814988,0.620413306456089,0.17810276315983609
2022-06-14 06:00:00,0.1831095843024852,0.6312568882946745,0.18563352463257987
2022-06-14 07:00:00,0.1892516802729885,0.6257073237275862,0.18504100061028733
2022-06-14 08:00:00,0.19769947840035046,0.6351500441682243,0.1671504791504673
2022-06-14 09:00:00,0.2022140863771327,0.6255576213483413,0.1722282983592654
2022-06-14 10:00:00,0.20055167099823737,0.6378479653971798,0.1616003708642773
2022-06-14 11:00:00,0.17531358612578765,0.6395507102263711,0.18513570427121354
2022-06-14 12:00:00,0.1949159097185185,0.6338346805008102,0.17124941283611111
2022-06-14 13:00:00,0.17082233041267442,0.637797212517907,0.1913804596868605
2022-06-14 14:00:00,0.1807080152943418,0.65174183722806,0.16755015868006926
2022-06-14 15:00:00,0.19691607086149426,0.642640226036207,0.15929427796264367
2022-06-14 16:00:00,0.16945456287520277,0.6793260004571263,0.1512194405411356
2022-06-14 17:00:00,0.17683774613925235,0.6548345688043224,0.16832768417482477
2022-06-14 18:00:00,0.18706200813634258,0.6456953743180556,0.1672426215363426
2022-06-14 19:00:00,0.1979222186360465,0.6333385661441859,0.16873921587006976
2022-06-14 20:00:00,0.187304511198627,0.6440792265125858,0.1686162654455835
2022-06-14 21:00:00,0.18569811736595493,0.6473404944839858,0.16696138355212337
2022-06-14 22:00:00,0.17689361130701756,0.6499857548549708,0.1731206393926316
2022-06-14 23:00:00,0.20560685114734983,0.624018885295642,0.17037426263015312
2022-06-15 00:00:00,0.19104971037137766,0.6339562834750594,0.17499400539399051
2022-06-15 01:00:00,0.17453905250195403,0.6502491989183907,0.17521174106075862
2022-06-15 02:00:00,0.18397040033341014,0.66934980243894,0.14667979209709678
2022-06-15 03:00:00,0.24698013574472477,0.608654394699312,0.14436546459931193
2022-06-15 04:00:00,0.19288691920357143,0.641359059970046,0.16575401403479265
2022-06-15 05:00:00,0.1761567113369338,0.6541012357462253,0.1697420464968641
2022-06-15 06:00:00,0.20455952721264503,0.6469352946044084,0.14850517519234338
2022-06-15 07:00:00,0.2327533137316032,0.6224980439046136,0.14474863928546713
2022-06-15 08:00:00,0.19341649354704518,0.6447120606681344,0.16187144206349943
2022-06-15 09:00:00,0.19921880923128557,0.629234466483504,0.17154672868794085
2022-06-15 10:00:00,0.21242464922247972,0.6243703583777521,0.16320498876512168
2022-06-15 11:00:00,0.18845471370459768,0.6392411758402299,0.17230411203126436
2022-06-15 12:00:00,0.2099587914586758,0.616304431892694,0.17373677613139268
2022-06-15 13:00:00,0.18936574843282886,0.6339231593317812,0.17671109330274737
