,POS,NEU,NEG
0,0.24275840012304253,0.6143596952170005,0.1428819051837262
1,0.22522213298890437,0.6217562449724103,0.15302162257520516
2,0.22626892185937278,0.624079495972859,0.14965158094107722
3,0.2450514120395632,0.6142896648240678,0.14065892395005197
4,0.24952948304432462,0.6130948946701152,0.13737562895828354
5,0.22810673807412063,0.6424579217689039,0.1294353427102464
6,0.2362312349215414,0.6261297903929287,0.13763897732713487
7,0.2367632206008966,0.6146373132544831,0.1485994702577848
8,0.24995577548198575,0.6133736797129196,0.13667054808031126
9,0.24274681279876933,0.621810496403059,0.13544269151692512
10,0.23631281027864573,0.6086911630114629,0.15499602718133282
11,0.20996689306438537,0.6245628230583847,0.16547028962666235
12,0.17187240791885788,0.6125427756308299,0.21558481611549027
13,0.17313965005042908,0.6184547875657591,0.20824054547179702
14,0.18571396095325887,0.6199051894886575,0.19438084942348233
15,0.20684480572684294,0.6167241974820522,0.17643099898844333
16,0.20462904166622314,0.6274702663515069,0.16790069319311318
17,0.1700400492445038,0.6084092842962469,0.22155066826988948
18,0.183325484940478,0.6083499852246917,0.20832453110668595
19,0.19951058950844022,0.6273176771383073,0.17317173486361692
20,0.22086439527938434,0.6262120198568096,0.1529235862028918
21,0.22975037955243088,0.622854333904671,0.14739528648045758
22,0.22334609314966164,0.6293256064505467,0.14732830190968246
23,0.23330530134135666,0.6160758500023341,0.1506188461536105
24,0.22988250812806363,0.6231990004351566,0.14691849062343776
25,0.25956595460599885,0.5978922167441759,0.14254183058954573
26,0.23409569293305013,0.6109978033541207,0.15490650393729824
27,0.2177160067844274,0.6323214296407645,0.1499625629620868
28,0.19965297437461302,0.6345746766625388,0.16577235115185757
29,0.20893011661614777,0.6055812726894079,0.1854886139009463
30,0.2051446945186263,0.6209519180459837,0.17390338940667444
31,0.1932716779281969,0.6432866996701961,0.163441621674545
32,0.19356109895587365,0.6516604052171059,0.15477849809861932
33,0.2099527644234729,0.6478376091589567,0.1422096277883322
34,0.2064667729937961,0.6422088592143796,0.1513243698851186
35,0.22122629940644495,0.6314583443650695,0.14731536014343102
36,0.21790125614765093,0.6319397702362322,0.15015897563737243
37,0.25052514304075657,0.604562725577537,0.14491213310636752
38,0.3263662221727376,0.5496532538353986,0.1239805294789085
39,0.3271116142426122,0.5506376027714902,0.1222507879503519
40,0.26864696457938536,0.5861103458507718,0.14524269504556694
41,0.2094196056840565,0.6225405450439329,0.16803985380895572
42,0.1983221637546862,0.6290718512888464,0.17260598828874313
